"song_popularity","song_duration_ms","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","audio_mode","speechiness","tempo","time_signature","audio_valence"
80,204280,0.431,0.484,0.731,0,1,0.151,-6.694,1,0.0379,101.654,4,0.51
43,378373,0.112,0.559,0.73,0.00267,10,0.263,-8.461,0,0.0639,106.806,4,0.778
50,233586,0.0016,0.323,0.979,0.00191999999999999,10,0.349,-2.82,1,0.128,178.126,4,0.294
60,141691,0.146,0.518,0.738,0,10,0.118,-5.768,1,0.0471,84.678,4,0.505
50,230373,0.0323,0.227,0.635,0.125,7,0.117,-9.169,1,0.0754,170.179,4,0.39
70,177406,0.0581,0.843,0.598,1.71e-05,6,0.0726,-6.427,0,0.0505,126.03,4,0.486
65,127560,0.84,0.696,0.21,1.62e-06,4,0.107,-11.922,1,0.067,93.543,4,0.717
47,357477,0.331,0.698,0.618,0.00518,0,0.166,-6.909,1,0.0281,120.919,4,0.834
47,284765,0.963,0.25,0.0718,0.911,2,0.107,-22.882,1,0.0366,79.095,4,0.0321
26,164293,0.861,0.418,0.498,0,11,0.273,-7.275,1,0.0348,167.583,3,0.6
61,231964,0.586,0.649,0.493,0.000167,11,0.0667,-7.645,0,0.11,104.542,4,0.277
65,203586,0.317,0.692,0.538,2.36e-06,4,0.295,-8.883,1,0.0324,108.011,4,0.969
31,207746,0.0292,0.837,0.578,0.0043,6,0.103,-6.628,1,0.0337,99.056,4,0.532
66,287866,0.287,0.547,0.659,0,3,0.202,-7.04,0,0.195,165.763,4,0.759
58,216413,0.261,0.933,0.718,2.04e-05,10,0.12,-5.165,0,0.0815,99.094,4,0.438
46,243716,0.212,0.618,0.729,1.21e-06,7,0.136,-5.887,1,0.0783,119.854,4,0.21
45,197273,0.658,0.719,0.458,1.31e-05,11,0.1,-11.558,0,0.223,108.044,4,0.175
41,200727,0.223,0.902,0.474,0.000129,9,0.14,-5.227,1,0.122,109.971,4,0.0811
60,192480,0.86,0.429,0.327,4.31e-05,1,0.101,-10.786,0,0.0669,72.232,5,0.255
56,248512,0.872,0.486,0.173,0.000368,4,0.0867,-13.739,1,0.0277,82.777,4,0.101
49,164951,0.996,0.306,0.16,0.943,2,0.0753,-21.068,1,0.0449,67.859,4,0.0839
62,154573,0.965,0.599,0.254,0.0029,7,0.109,-13.815,1,0.0349,125.447,4,0.588
63,221293,0.148,0.573,0.581,0,7,0.128,-3.325,1,0.0276,103.82,4,0.188
66,216000,0.000927,0.589,0.783,1.12e-06,1,0.187,-6.069,1,0.0318,127.92,4,0.622
23,320266,0.0393,0.535,0.505,0,2,0.0923,-8.926,0,0.245,99.935,4,0.495
74,254720,0.419,0.803,0.56,0,1,0.0608,-6.912,0,0.0398,133.679,4,0.77
20,326826,0.287,0.556,0.597,7.54e-05,5,0.113,-13.701,1,0.145,109.174,4,0.606
88,235545,0.568,0.851,0.541,0,0,0.13,-6.825,1,0.0505,124.959,4,0.448
88,250840,0.161,0.684,0.811,0.000363,7,0.0871,-4.494,1,0.0714,87.866,4,0.721
52,167687,0.786,0.644,0.318,0.935,7,0.128,-14.637,1,0.0973,89.31,4,0.297
80,200093,0.199,0.805,0.786,0,1,0.197,-4.418,1,0.0364,94.983,4,0.751
71,215613,0.775,0.306,0.243,0,6,0.11,-7.696,1,0.0279,92.332,4,0.105
94,260000,0.0733,0.552,0.76,0,0,0.0865,-4.706,1,0.342,135.702,5,0.639
58,159000,0.135,0.61,0.803,6.45e-06,11,0.107,-5.11,0,0.0481,125.918,4,0.682
34,184826,0.0252,0.657,0.588,0,8,0.087,-6.005,1,0.0272,118.022,4,0.105
28,200618,0.0599,0.778,0.577,0.805,0,0.0737,-5.582,1,0.108,77.034,4,0.493
58,225912,0.851,0.609,0.165,0,2,0.108,-12.685,1,0.0724,147.384,4,0.476
71,129463,0.766,0.571,0.399,0.0146,4,0.0926,-11.919,1,0.0364,141.922,4,0.611
50,146357,0.686,0.68,0.654,0,3,0.044,-3.195,1,0.0424,101.367,4,0.973
39,184531,0.00182,0.481,0.993,0.00162,10,0.2,-3.368,0,0.106,125.077,4,0.171
81,269000,0.0179,0.618,0.938,0,9,0.167,-3.442,1,0.0456,91.455,4,0.875
26,270815,0.00011499999999999,0.374,0.836,0.737,4,0.346,-7.503,1,0.0738,79.916,4,0.0937
60,320957,0.0506,0.596,0.783,0,0,0.181,-4.356,0,0.0313,127.018,4,0.334
85,228206,0.173,0.757,0.849,0,5,0.0878,-3.424,0,0.0536,150.036,4,0.826
71,193775,0.293,0.896,0.615,0,6,0.122,-9.326,0,0.326,140.04,4,0.89
58,168937,0.0263,0.786,0.887,0.812,11,0.338,-3.886,0,0.0518,126.982,4,0.682
46,214893,0.781,0.426,0.313,0,0,0.097,-7.774,1,0.0429,77.483,4,0.416
63,254880,0.0331,0.308,0.769,0,11,0.214,-7.256,0,0.065,81.853,4,0.488
72,300706,0.464,0.387,0.278,0.00527,7,0.102,-8.454,0,0.0318,153.426,3,0.0632
51,145822,0.929,0.809,0.114,0.907,10,0.101,-10.573,0,0.109,78.98,4,0.145
75,209413,0.0488,0.559,0.855,0.000681,5,0.68,-5.077,1,0.186,156.311,4,0.605
80,121680,0.68,0.767,0.538,0,0,0.192,-6.044,0,0.052,81.031,4,0.343
96,135090,0.556,0.921,0.537,0.00404,9,0.102,-5.723,0,0.0804,128.009,4,0.711
50,127934,0.82,0.861,0.296,0.597,9,0.0955,-18.689,1,0.156,144.059,4,0.508
62,195822,0.991,0.63,0.0806,0.952,0,0.119,-19.948,1,0.0644,77.056,3,0.254
88,194184,0.0595,0.743,0.87,0,1,0.299,-2.188,1,0.212,99.075,4,0.884
54,192354,0.0151,0.493,0.541,0,6,0.0571,-6.972,1,0.0291,170.105,4,0.359
20,271800,0.872,0.545,0.181,0.0035,11,0.689,-14.698,1,0.0362,113.221,4,0.16
63,305280,0.318,0.662,0.896,0,5,0.186,-5.311,0,0.251,90.622,4,0.79
10,216706,0.0298,0.759,0.891,0,11,0.141,-2.983,1,0.257,98.579,4,0.587
67,251106,0.00356,0.31,0.825,0,1,0.641,-4.53,1,0.0563,89.885,4,0.475
85,297893,0.0757,0.572,0.853,0,1,0.0798,-3.203,1,0.217,171.297,4,0.102
79,194754,0.175,0.696,0.693,0,3,0.122,-4.64,1,0.044,126.025,4,0.601
91,192172,0.0215,0.765,0.704,0,5,0.227,-4.589,0,0.127,147.055,4,0.498
79,233297,0.00047699999999999,0.502,0.817,0,0,0.153,-3.508,1,0.0447,90.024,4,0.617
68,249146,0.107,0.632,0.518,0,6,0.354,-6.126,1,0.0313,90.007,4,0.427
57,318166,0.00917,0.789,0.685,0.836,8,0.0787,-9.779,1,0.0517,115.01,4,0.48
88,186872,0.0414,0.902,0.819,0,1,0.106,-3.321,1,0.317,89,4,0.746
43,163279,0.0812,0.904,0.711,0,6,0.0842,-5.426,0,0.315,90.456,4,0.472
72,286706,0.326,0.515,0.505,0,0,0.102,-5.606,1,0.0294,150.063,4,0.538
62,297826,0.0847,0.804,0.752,0.000101,9,0.106,-4.496,0,0.248,87.967,4,0.358
61,254546,0.0281,0.482,0.807,0,0,0.177,-6.976,1,0.0457,187.918,4,0.516
62,212219,0.993,0.368,0.0369,0.957,0,0.113,-23.48,0,0.0601,173.322,4,0.163
59,174059,0.346,0.636,0.482,0.000202,1,0.0839,-9.98,0,0.0538,135.146,4,0.0947
60,250399,0.778,0.471,0.365,0.294,0,0.108,-11.809,1,0.0311,88.011,4,0.103
4,188362,0.326,0.827,0.395,0.0745,1,0.155,-8.561,1,0.0393,80.029,4,0.32
68,229282,0.127,0.627,0.715,0,1,0.0768,-5.019,1,0.0329,115.005,4,0.481
83,258342,0.0291,0.641,0.922,0,2,0.0862,-4.457,1,0.0786,146.078,4,0.847
59,188430,0.09,0.793,0.697,2.14e-05,0,0.235,-5.528,0,0.0692,109.995,4,0.562
56,198542,0.00088699999999999,0.624,0.916,0,7,0.0934,-4.931,0,0.0486,109.968,4,0.632
57,202373,0.107,0.398,0.66,0,1,0.121,-5.626,0,0.12,83.828,4,0.719
45,186125,0.0772,0.676,0.697,4.65e-05,7,0.326,-5.934,1,0.0412,89.95,4,0.118
70,213381,0.303,0.838,0.706,0.863,7,0.0712,-7.626,0,0.067,118.017,4,0.776
6,187250,0.413,0.827,0.419,0,10,0.115,-10.329,0,0.112,119.974,4,0.227
65,197155,0.985,0.486,0.0457,0.953,0,0.11,-20.259,0,0.0894,69.915,4,0.349
73,240280,0.333,0.742,0.883,7.51e-06,0,0.0964,-3.419,1,0.0329,136.506,4,0.978
45,191893,0.948,0.313,0.241,0.859,0,0.102,-16.474,1,0.0381,119.88,3,0.0863
50,280733,0.078,0.67,0.603,0.00108,5,0.351,-8.027,0,0.0672,148.985,4,0.681
65,150990,0.751,0.763,0.391,6.12e-06,0,0.0844,-7.405,1,0.116,113.632,3,0.966
49,262213,0.000323,0.424,0.671,0.217,9,0.148,-7.146,1,0.0299,94.465,4,0.255
59,284000,0.699,0.494,0.194,2.98e-05,0,0.0803,-8.965,1,0.0352,135.753,3,0.161
95,217822,0.172,0.635,0.902,0,0,0.125,-3.559,1,0.109,102.063,4,0.286
68,196018,0.265,0.784,0.437,6.98e-05,5,0.126,-7.868,1,0.0509,90.003,4,0.47
55,241800,0.00819,0.468,0.743,7.88e-05,0,0.369,-10.846,1,0.0326,156.103,4,0.648
81,189000,0.0227,0.739,0.742,1.39e-06,7,0.229,-4.586,1,0.0329,124.016,4,0.659
34,152000,0.31,0.74,0.557,0,1,0.118,-7.368,1,0.429,129.895,4,0.836
27,202240,0.132,0.785,0.78,0,0,0.196,-3.666,0,0.046,114.007,4,0.528
68,158040,0.782,0.582,0.636,0,0,0.534,-9.266,1,0.0381,135.769,4,0.715
72,232720,0.219,0.647,0.822,0,5,0.0908,-4.662,0,0.183,160.019,4,0.962
23,150725,0.159,0.919,0.569,0.00997,6,0.0564,-4.608,0,0.106,115.009,4,0.818
0,176346,0.896,0.674,0.757,0.453,1,0.0759,-11.87,1,0.053,140.19,4,0.903
50,126875,0.866,0.756,0.291,0.895,2,0.116,-13.78,1,0.169,75.156,4,0.335
30,220560,0.528,0.769,0.854,0.00047599999999999,10,0.0971,-4.439,0,0.221,92.491,4,0.468
41,119516,0.0236,0.786,0.423,0.892,8,0.113,-11.602,0,0.119,93.032,4,0.332
61,220666,0.00172,0.533,0.976,0,0,0.147,-2.501,1,0.0814,118.915,4,0.298
95,229412,0.0984,0.442,0.585,0.391,0,0.14,-10.332,0,0.0964,97.565,4,0.116
58,197093,0.0526,0.769,0.721,2.54e-06,0,0.27,-6.413,1,0.0946,102.999,4,0.667
51,171911,0.822,0.331,0.578,1.06e-05,5,0.17,-12.313,0,0.245,77.992,4,0.56
28,210666,0.635,0.54,0.439,1.93e-05,10,0.0993,-8.591,1,0.115,167.908,4,0.371
56,244760,0.745,0.723,0.564,0,5,0.219,-12.194,1,0.294,102.581,4,0.963
77,217932,0.0384,0.757,0.832,0.00241,4,0.661,-3.318,0,0.0758,125.894,4,0.386
64,248000,0.66,0.219,0.323,0,10,0.106,-12.211,1,0.0333,170.437,4,0.339
92,205920,0.04,0.699,0.713,3.11e-06,9,0.294,-5.507,0,0.0594,121.993,4,0.354
56,247293,0.283,0.613,0.512,1.42e-05,6,0.123,-8.341,1,0.0383,146.013,4,0.177
12,219320,0.0517,0.805,0.738,0.875,11,0.0744,-12.079,0,0.255,160.047,4,0.412
33,248173,0.0637,0.533,0.822,0.00795,2,0.259,-5.419,1,0.0474,91.353,4,0.463
49,231146,0.221,0.731,0.575,0.000217,7,0.108,-5.935,1,0.0388,100.073,4,0.937
32,389142,0.0109,0.751,0.765,0.914,9,0.105,-7.031,1,0.0682,140.004,4,0.676
17,267266,0.102,0.862,0.642,0,6,0.272,-13.652,0,0.101,99.201,4,0.765
59,278293,0.355,0.74,0.509,0.0963,6,0.117,-6.971,1,0.0332,121.971,4,0.133
82,269106,0.101,0.798,0.867,0,1,0.0634,-5.971,0,0.12,109.04,4,0.668
76,147600,0.212,0.789,0.524,0,1,0.221,-7.942,0,0.273,138.064,4,0.343
45,276840,0.0539,0.68,0.651,0.00011899999999999,2,0.0477,-4.935,0,0.0954,121.364,4,0.787
57,242693,0.501,0.559,0.446,0,5,0.0837,-7.284,1,0.0285,153.911,4,0.192
0,159302,0.127,0.448,0.693,0,11,0.393,-7.033,0,0.0817,148.129,4,0.384
9,188041,0.000308,0.285,0.977,0.483,7,0.252,-5.93,1,0.0919,92.985,4,0.575
80,326466,0.00704,0.698,0.732,0.000647,2,0.359,-4.522,1,0.266,171.431,4,0.0689
45,202628,0.623,0.349,0.316,0,9,0.211,-10.794,0,0.0742,78.454,4,0.333
21,294000,0.505,0.48,0.418,0.00416,11,0.11,-9.622,0,0.0312,132.404,4,0.319
78,183681,0.28,0.691,0.566,0,4,0.106,-5.213,0,0.227,147.982,4,0.291
44,346844,0.000366,0.339,0.914,0.723,0,0.335,-4.118,1,0.1,173.962,4,0.415
64,171413,0.955,0.373,0.216,0.00105,1,0.0739,-11.41,1,0.0326,129.03,4,0.496
80,181812,0.0113,0.791,0.581,0,11,0.35,-7.323,0,0.286,162.99,4,0.438
66,158053,0.541,0.757,0.501,0,2,0.0718,-5.593,1,0.0466,89.931,4,0.91
68,234000,0.126,0.871,0.597,0.00011499999999999,5,0.0638,-4.932,0,0.0464,125.999,4,0.635
41,151666,0.482,0.669,0.616,0,11,0.179,-10.776,0,0.033,130.037,4,0.818
61,211533,0.0523,0.626,0.946,0,1,0.149,-4.644,0,0.0779,103.004,4,0.679
57,195680,0.666,0.66,0.618,0.00176,8,0.184,-8.136,1,0.04,108.942,4,0.302
40,172705,0.0921,0.854,0.805,5.18e-05,1,0.114,-5.796,1,0.24,156.011,4,0.814
41,208866,0.259,0.613,0.489,0,11,0.0696,-13.509,0,0.0503,145.278,4,0.898
69,216186,0.274,0.404,0.48,8.63e-06,9,0.132,-8.906,0,0.0303,129.162,3,0.2
66,168425,0.259,0.722,0.314,0,7,0.436,-9.82,1,0.11,101.722,4,0.924
55,269586,0.936,0.537,0.288,0.772,2,0.109,-14.784,1,0.0269,95.017,4,0.318
70,250133,0.0149,0.681,0.83,0.00376,0,0.214,-6.088,1,0.0271,103.777,4,0.817
77,188989,0.368,0.737,0.77,0,10,0.306,-7.753,0,0.51,158.351,4,0.431
57,162093,0.389,0.678,0.683,0,5,0.135,-5.418,1,0.167,85.969,4,0.842
17,234426,0.2,0.65,0.333,0.000148,1,0.125,-9.949,0,0.0548,72,4,0.349
70,239400,0.135,0.82,0.937,0.000128,5,0.35,-4.81,0,0.0551,130.993,4,0.906
26,72786,0.295,0.781,0.427,0,1,0.237,-8.373,0,0.0468,127.892,4,0.764
50,118932,0.893,0.527,0.187,0.919,9,0.1,-11.717,1,0.307,170.397,4,0.805
67,174760,0.0892,0.568,0.719,1.84e-06,8,0.233,-5.406,1,0.0354,106.036,4,0.539
30,84000,0.343,0.785,0.679,0,0,0.106,-5.805,0,0.323,160.148,4,0.48
65,189535,0.0901,0.862,0.719,0,6,0.094,-3.755,0,0.129,135.042,4,0.541
70,259386,0.00971,0.693,0.875,0,7,0.0601,-8.354,0,0.0315,120.048,4,0.901
61,204253,0.000207,0.55,0.936,2.67e-06,8,0.302,-2.876,1,0.078,158.02,4,0.767
1,177995,1.66e-05,0.517,0.774,0.00164,11,0.281,-6.19,0,0.038,128.012,4,0.61
51,219534,0.0271,0.572,0.786,0,7,0.713,-4.497,1,0.0334,129.002,4,0.224
55,283493,0.374,0.488,0.209,5.05e-06,10,0.103,-19.549,1,0.0369,120.63,4,0.362
61,182880,0.174,0.853,0.417,0,9,0.314,-9.407,1,0.791,155.964,4,0.652
60,171816,0.167,0.701,0.852,3.65e-05,3,0.0647,-3.542,1,0.0296,107.991,4,0.377
54,270653,0.221,0.594,0.916,3.6e-06,9,0.107,-4.703,1,0.0784,166.471,4,0.964
32,207949,0.288,0.743,0.716,0,11,0.186,-4.163,0,0.0621,109.989,4,0.483
34,234172,0.00173999999999999,0.556,0.881,0.116,2,0.0685,-4.624,1,0.0528,135.025,4,0.115
39,390959,0.0114,0.573,0.811,0.00155,0,0.166,-6.861,0,0.0292,110.978,4,0.739
43,196624,0.452,0.79,0.771,0,7,0.09,-5.118,1,0.328,83.054,4,0.312
53,149733,0.387,0.338,0.668,1.59e-05,2,0.111,-8.641,1,0.0421,127.097,5,0.561
70,184053,0.262,0.657,0.817,0.00674,0,0.248,-4.415,1,0.0554,107.995,4,0.651
79,210200,0.299,0.541,0.522,0,0,0.775,-5.997,1,0.044,129.853,4,0.255
68,265600,0.017,0.877,0.71,0,7,0.1,-7.058,1,0.139,95.832,4,0.51
51,140500,0.837,0.644,0.512,0.934,10,0.12,-12.337,0,0.0337,139.946,4,0.506
36,279693,0.703,0.261,0.626,8.18e-05,4,0.336,-5.585,0,0.0355,168.348,3,0.358
20,231923,0.13,0.822,0.659,0,5,0.106,-4.321,1,0.0418,94.973,4,0.701
70,205861,0.129,0.706,0.783,0,2,0.0952,-5.337,1,0.424,130.195,4,0.513
39,175080,0.0924,0.751,0.614,0,5,0.296,-7.473,0,0.0546,133.094,4,0.4
4,172333,0.00357,0.698,0.94,0.365,0,0.0279,-5.839,1,0.0537,127.831,3,0.935
40,211440,0.0805,0.728,0.668,1.49e-05,2,0.102,-5.02,1,0.126,100.537,4,0.162
41,168466,0.552,0.705,0.451,0.00084499999999999,2,0.118,-8.469,1,0.0275,125.86,4,0.704
46,244822,0.366,0.296,0.381,0,7,0.17,-7.986,0,0.0386,72.383,4,0.343
47,205502,0.533,0.692,0.38,0.129,10,0.379,-8.138,1,0.0392,87.63,4,0.764
56,154858,0.934,0.531,0.116,0,6,0.0981,-11.157,1,0.0548,117.469,3,0.176
44,370758,0.00715,0.676,0.716,0.855,0,0.333,-5.455,1,0.0418,144.985,4,0.327
2,178746,0.37,0.824,0.47,0,1,0.115,-8.767,1,0.425,69.968,4,0.602
17,193606,0.188,0.746,0.504,1.56e-06,8,0.108,-9.378,0,0.418,159.94,4,0.372
41,207600,0.942,0.119,0.163,0.849,8,0.196,-25.189,0,0.0566,199.402,4,0.234
76,199706,0.00541,0.583,0.662,1.96e-06,0,0.284,-6.025,1,0.156,150.305,4,0.636
36,186468,0.328,0.87,0.519,0,7,0.0975,-7.985,0,0.154,129.914,4,0.741
39,179440,0.572,0.633,0.739,3.57e-06,8,0.248,-5.589,1,0.0439,104.226,4,0.727
56,129000,0.938,0.505,0.0671,0.913,6,0.131,-22.562,0,0.0705,72.796,3,0.258
47,206142,0.608,0.526,0.454,0.28,4,0.113,-11.906,1,0.0292,139.988,4,0.101
90,184732,0.171,0.753,0.657,0,7,0.112,-3.061,1,0.0449,107.01,4,0.437
25,268105,0.1,0.433,0.724,0,5,0.0918,-6.126,0,0.0372,174.006,4,0.689
82,209213,0.161,0.753,0.66,0,5,0.236,-6.542,1,0.133,95.003,4,0.182
77,200627,0.0423,0.828,0.581,0.00090299999999999,0,0.109,-2.659,1,0.0429,133.999,4,0.145
73,219437,0.268,0.709,0.264,0,1,0.24,-17.696,0,0.186,133.858,4,0.341
0,196333,0.00151,0.753,0.616,7.1e-06,2,0.291,-7.34,1,0.165,156.83,4,0.287
65,216573,0.792,0.565,0.255,2.07e-06,7,0.0986,-12.151,1,0.0322,110.015,4,0.121
64,263080,0.00075,0.374,0.903,5.85e-06,10,0.244,-4.49,1,0.0825,109.118,3,0.429
24,183200,0.0223,0.673,0.772,1.23e-06,1,0.141,-5.246,0,0.0427,90.356,4,0.585
69,182626,0.00985999999999999,0.881,0.774,0.0346,1,0.206,-6.068,1,0.0439,112.968,4,0.759
52,84894,0.301,0.711,0.377,0.799,10,0.111,-11.189,0,0.0558,168.053,4,0.442
78,176346,2.64e-05,0.38,0.988,7.86e-05,1,0.368,-2.042,1,0.0639,186.113,4,0.769
81,214400,0.0251,0.743,0.675,0.000717,8,0.0685,-4.267,0,0.0953,92.909,4,0.59
60,249304,0.579,0.542,0.468,0.104,10,0.112,-7.796,1,0.0265,130.829,4,0.252
31,197786,0.151,0.527,0.803,0.902,7,0.189,-7.475,1,0.0291,113.915,4,0.837
62,183481,0.0218,0.68,0.715,0,7,0.166,-5.279,0,0.173,101.983,4,0.853
66,240933,0.0999,0.403,0.777,3.28e-06,5,0.124,-6.416,1,0.0354,76.329,4,0.149
75,252186,0.57,0.479,0.549,0.0239,11,0.127,-10.551,0,0.373,180.985,4,0.576
49,127608,0.153,0.546,0.556,0,0,0.105,-9.691,1,0.441,207.523,5,0.353
15,226213,0.0388,0.419,0.521,0.125,3,0.0807,-10.246,0,0.0583,147.755,4,0.187
39,147187,0.00164,0.64,0.857,0.557,4,0.336,-8.26,1,0.266,128.058,4,0.645
70,217933,0.00622999999999999,0.735,0.482,0.0144,8,0.448,-9.445,1,0.139,181.995,4,0.315
75,273600,0.0326,0.445,0.955,0.284,8,0.317,-8.027,1,0.0856,123.343,4,0.336
64,188706,0.118,0.77,0.655,0.0234,2,0.125,-5.369,1,0.0316,129.964,4,0.639
79,96332,0.245,0.825,0.84,0,7,0.341,-3.651,1,0.227,115.062,4,0.52
52,234906,0.288,0.625,0.593,1.11e-06,7,0.0721,-10.926,1,0.028,109.048,4,0.835
64,201085,0.93,0.624,0.193,2.79e-05,4,0.102,-10.53,0,0.0309,125.017,4,0.269
62,202517,0.00209,0.49,0.864,0.0269,10,0.169,-4.165,1,0.0308,128.047,4,0.0579
73,184693,0.0996,0.404,0.598,3.29e-05,2,0.303,-8.513,1,0.167,89.949,4,0.348
33,213733,0.0103,0.632,0.586,2.07e-05,1,0.0624,-2.796,1,0.0443,109.593,3,0.509
68,176634,0.0036,0.59,0.859,0,8,0.398,-3.227,0,0.164,92.987,4,0.62
71,250106,0.45,0.643,0.809,1.22e-06,7,0.154,-3.275,1,0.028,112.677,4,0.499
33,207041,0.114,0.64,0.965,0,9,0.0961,-3.424,0,0.0593,95.063,4,0.885
45,180000,0.0681,0.534,0.653,0,1,0.139,-8.892,1,0.366,77.095,4,0.571
37,184000,0.00157,0.571,0.405,0.000991,1,0.0911,-8.907,1,0.025,72.974,4,0.398
75,241306,0.0115,0.527,0.942,0,1,0.188,-5.64,0,0.0366,148.723,4,0.495
61,188857,0.459,0.92,0.647,0.00855,0,0.0766,-8.553,1,0.119,105.011,4,0.259
85,145542,0.103,0.896,0.671,0,1,0.552,-6.977,0,0.289,112.502,4,0.358
54,183760,0.0132,0.435,0.591,0,2,0.101,-6.973,1,0.057,129.93,4,0.0941
57,208186,0.112,0.735,0.77,0,4,0.129,-4.851,1,0.143,97.981,4,0.492
65,196319,0.284,0.88,0.675,0,4,0.103,-5.035,1,0.0359,114.022,4,0.561
8,141080,0.447,0.506,0.669,2.43e-06,0,0.087,-7.976,1,0.347,169.962,4,0.531
10,157733,0.91,0.743,0.0262,0.0241,4,0.0878,-27.691,1,0.0363,100.053,4,0.333
83,200373,0.0319,0.731,0.861,0,11,0.0829,-5.881,1,0.0323,104.034,4,0.78
43,127058,0.204,0.637,0.487,0.568,2,0.084,-10.977,0,0.0575,170.02,4,0.637
27,147520,0.505,0.64,0.296,4.66e-06,4,0.083,-12.266,0,0.0585,119.647,4,0.387
42,194571,0.221,0.622,0.766,0,11,0.0553,-8.212,1,0.429,140.534,4,0.677
19,264838,0.839,0.707,0.267,6.88e-06,9,0.0741,-9.405,0,0.0299,115.026,4,0.286
49,221857,0.0664,0.736,0.597,2.15e-06,7,0.0957,-6.003,1,0.148,137.048,4,0.403
21,196346,0.758,0.441,0.324,1.69e-06,5,0.448,-8.788,1,0.03,78.547,4,0.215
54,223500,0.0298,0.769,0.696,0.00403,1,0.0798,-8.459,1,0.0322,119.978,4,0.498
41,326706,0.0144,0.602,0.782,0.234,10,0.122,-6.722,1,0.0482,108.096,4,0.826
53,301133,0.0858,0.701,0.847,2.6e-05,2,0.0816,-7.892,1,0.0417,137.375,4,0.817
63,236066,0.00117,0.464,0.785,1.46e-06,6,0.328,-7.42,0,0.0436,153.005,4,0.528
49,247122,0.526,0.707,0.647,0,9,0.0827,-4.844,1,0.0469,131.033,4,0.588
29,164169,0.00139,0.558,0.505,0.169,1,0.0762,-10.551,1,0.0322,89.981,4,0.809
32,221400,0.577,0.709,0.295,0,4,0.248,-16.319,1,0.0753,88.364,4,0.496
40,221840,0.0133,0.687,0.722,0,11,0.489,-3.567,0,0.072,92.995,4,0.493
58,264520,0.00104,0.614,0.879,0.00437999999999999,0,0.41,-4.422,1,0.056,131.092,4,0.407
4,120215,0.906,0.817,0.0944,0.665,5,0.108,-20.139,1,0.119,74.342,4,0.256
57,231130,0.136,0.711,0.684,0,7,0.108,-7.456,1,0.0537,135.555,4,0.274
56,222986,4.64e-05,0.565,0.949,1.07e-05,1,0.0822,-6.113,1,0.0664,125.034,4,0.615
70,264280,0.00023199999999999,0.69,0.805,0.739,5,0.095,-11.522,0,0.0336,127.808,4,0.799
43,269400,0.85,0.591,0.275,0,4,0.0903,-8.051,0,0.0356,109.333,4,0.191
16,293840,0.0393,0.58,0.732,0.00116,0,0.0821,-8.585,1,0.0358,147.194,4,0.883
74,274693,0.669,0.494,0.637,0,5,0.0882,-6.381,1,0.0333,147.924,4,0.1
80,252230,0.646,0.384,0.765,0.00352,6,0.522,-4.463,1,0.0579,129.903,4,0.567
46,219297,0.433,0.784,0.882,0.000215,7,0.132,-4.8,1,0.0679,124.041,4,0.955
73,230952,0.0183,0.791,0.504,0,10,0.0963,-7.864,1,0.266,159.949,4,0.355
62,204466,0.232,0.76,0.701,0.00295,3,0.07,-6.393,1,0.042,140.023,4,0.81
55,237643,0.07,0.601,0.67,0,5,0.455,-5.889,1,0.0336,146.052,4,0.208
60,122376,0.0423,0.918,0.624,0,1,0.0749,-4.986,1,0.371,148.987,4,0.474
40,198160,0.761,0.685,0.747,0.0324,8,0.0994,-6.851,1,0.0485,96.405,4,0.902
55,577226,0.00352,0.453,0.721,0.833,11,0.698,-13.164,0,0.0533,149.557,4,0.601
8,217182,0.108,0.685,0.646,0.236,0,0.17,-6.717,1,0.0711,111.966,4,0.539
67,125783,0.0147,0.898,0.51,0,0,0.0745,-6.392,1,0.0386,112.022,4,0.758
20,194129,0.654,0.618,0.749,0.213,11,0.255,-5.093,0,0.0304,111.986,4,0.548
63,349693,0.0192,0.58,0.622,0.653,5,0.648,-12.005,1,0.0352,169.442,4,0.781
93,201287,0.286,0.672,0.735,0,5,0.242,-4.733,1,0.0457,115.741,4,0.754
66,260240,0.0668,0.964,0.605,7.78e-06,9,0.214,-6.223,1,0.179,129.994,4,0.646
57,211840,0.194,0.921,0.442,6.11e-06,1,0.0907,-6.347,1,0.287,124.055,4,0.0552
56,207410,0.318,0.577,0.503,0,8,0.109,-5.915,1,0.0319,105.025,4,0.247
72,182906,0.259,0.799,0.373,0,7,0.166,-8.999,1,0.0558,98.035,4,0.534
20,139306,0.035,0.581,0.611,0,9,0.0963,-6.56,0,0.409,101.03,3,0.706
62,234596,0.0171,0.854,0.564,0,1,0.0849,-4.964,1,0.0485,134.071,4,0.899
30,253306,0.0771,0.634,0.69,0,6,0.132,-7.804,1,0.052,94.988,4,0.645
47,203174,0.937,0.508,0.0889,0.00318,5,0.191,-17.87,1,0.0497,101.574,4,0.348
44,190060,0.144,0.936,0.21,0.000117,6,0.0912,-8.355,0,0.393,123.728,4,0.285
40,194526,0.339,0.931,0.729,0,11,0.0971,-3.963,0,0.126,130.022,4,0.624
34,246706,0.818,0.292,0.27,5.45e-05,3,0.102,-12.131,1,0.0313,67.013,3,0.205
67,215112,0.318,0.248,0.75,0,7,0.211,-2.964,1,0.0397,70.679,3,0.18
81,212424,0.455,0.56,0.592,0,9,0.297,-6.951,1,0.0544,112.684,4,0.564
